date,channel_id,video_id,device_type,operating_system,traffic_source_type,traffic_source_detail,video_thumbnail_impressions,video_thumbnail_impressions_ctr
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,3,what-to-watch,18,0.055555555555555552
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,3,what-to-watch,58,0.051724137931034482
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,3,what-to-watch,47,0.021276595744680851
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,9,4,UCS7HVTPZ1h4vMz-3IX7rbTA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,4,UCiLmCoftZHWXSFuQlnEJSsQ,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,4,UCiLmCoftZHWXSFuQlnEJSsQ,24,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,5,unknown,12,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,9,5,unknown,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,30,5,unknown,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,1,5,unknown,5,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,5,unknown,10,0.1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,19,5,unknown,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,29,5,unknown,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,103,10,5,unknown,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,103,27,5,unknown,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,5,unknown,26,0.076923076923076927
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,5,unknown,109,0.045871559633027525
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,5,unknown,16,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,-LGxusZlFUg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,19,7,2ltZx6FkU4w,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,5LWvbg_9Pjk,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,9SGVUi_eP9k,2,0.5
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,9TR_UfEx5LE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,9jYcvsELqAA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,ATXxMK21n64,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,B75t0LqJUSg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,9,7,BQlrHcWxyTU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,103,10,7,BQlrHcWxyTU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,CH5R6VSVR1o,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,D88Zd_OvaSs,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,7,DDcDtleiaGY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,1,7,EvoV01i7fRw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,FJqLx5iVcTw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,GA5XUV6LK2Y,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,NqBuFtv1j8Q,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,PiikNxCE5_Q,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,PrZAymaYrTc,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,QuoIAcNc8jk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,S4tXGHeKBHs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,S4tXGHeKBHs,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,SbeoJo2ZHEg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,SlDTZdCoX7w,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,V1jtiKJstkQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,31,7,VPca_E6_YTU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,Vre008n65hs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,7,Vre008n65hs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,WZhTk59hGp8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,W_285Od8ZY4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,19,7,ZXxifY3eTgc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,aVROqXgztWw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,7,ck0Knx13vk8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,ck0Knx13vk8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,d248WbGEfmQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,g1GPX8SlOmU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,hpflZiJOzhA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,31,7,iKb_5hvRTFY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,iuoLZwm5vRE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,2,7,jUxxE7l0nHk,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,7,jimWzDrBQ9k,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,101,9,7,n27JULgGJ9o,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,103,27,7,n2HBqF37DlY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,7,ncr9FdM0fLs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,103,10,7,o4gr_Ra054I,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,oEpbbnor38o,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,7,o_6Wibmu_Zs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,4,7,pE6Pi35mojw,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,pE6Pi35mojw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,r0KL8HzKthw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,7,u9wxdRrwavY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,102,29,7,udPNRPrHz88,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,wPSyf3rm5Lo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,xD3s4CBaYUw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,7,zI05s5ey2v4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,14,PL8WXH79Tm7DHNrQopVWuKd-WM5HUYzeHH,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,14,my-likes,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,14,my-likes,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,4,18,unknown,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,104,5,18,unknown,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,a9U4uap71ME,105,5,18,unknown,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,1,3,what-to-watch,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,3,what-to-watch,118,0.059322033898305086
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,3,what-to-watch,18,0.055555555555555552
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,1,3,what-to-watch,5,0.2
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,4,3,what-to-watch,17,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,12,3,what-to-watch,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,19,3,what-to-watch,10,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,3,what-to-watch,15,0.066666666666666666
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,31,3,what-to-watch,6,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,10,3,what-to-watch,10,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,27,3,what-to-watch,4,0.25
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,3,what-to-watch,74,0.013513513513513514
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,3,what-to-watch,239,0.066945606694560664
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,4,3,what-to-watch,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,3,what-to-watch,213,0.0046948356807511738
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,30,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,27,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,4,UCiLmCoftZHWXSFuQlnEJSsQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,4,UCiLmCoftZHWXSFuQlnEJSsQ,17,0.058823529411764705
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,5,unknown,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,1,5,unknown,12,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,4,5,unknown,30,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,12,5,unknown,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,19,5,unknown,5,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,5,unknown,17,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,31,5,unknown,16,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,10,5,unknown,6,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,27,5,unknown,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,5,unknown,15,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,5,unknown,85,0.047058823529411764
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,5,unknown,13,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,-1bqC-l_WJQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,-1bqC-l_WJQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,-1bqC-l_WJQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,-53Y7OjeBmA,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,30,7,-XHBz5pozmM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,-XMQNuGA1mI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,-XmJkP4WwYI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,-diBRfh5Uz8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,-gg7uiZnZBA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,-tC_X0f6WEo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,-wyFdspHrt0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,-zgS8_J4STg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,0GxFjUHV5KU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,0fZPso2zFDM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,0g76elVK2jo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,0g76elVK2jo,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,0sdKXVF9qB8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,7,0zwuIxmP-W0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,7,1D71HZPDMOo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,1VjPy45toO4,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,1Yk8RHqKfKI,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,1hJRqc_oyaQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,2b_XBGYqJVU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,2kuqS3AgwL0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,2nOHrLolG08,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,3099DYz_cZY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,3099DYz_cZY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,34rJB8KhHtU,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,34rJB8KhHtU,8,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,34rJB8KhHtU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,36p6ib2ZWSU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,37LY7pjPCqI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,4-eTQUKSoBY,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,4DL9gTSOf1k,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,4WDdu79-yj8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,4ZOthVmQV3g,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,4eQ4RLqk_BA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,4l4m-_3Gdb4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,4,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,27,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,5LWvbg_9Pjk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,5LWvbg_9Pjk,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,5Ls8i9m562M,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,5_btWG7uvXA,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,5sK83PN1E_g,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,5tKul0-F3EE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,19,7,5uR5DapnxYA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,1,7,60WGhb5OYfE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,7,64qqi7-0llM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,68lg7SNC8pU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,68lg7SNC8pU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,6GDgoki2WFA,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,6IZq4Xt1RVI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,6O5n27YPOQ0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,6S6ss_r5GSw,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,6X2ABuufZcg,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,6X2ABuufZcg,2,0.5
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,6X2ABuufZcg,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,6e4RDUg6gwU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,6fKdAI0_cY4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,7KWGiWc_eZU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,31,7,7P4A7m18aIc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,7W3LmNsEFcs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,12,7,7YFnBMRvEMQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,7eOC37TElRc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,7jvbzdOxCh8,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,7n_L8fmf35o,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,31,7,8BG1qeZyuWk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,8Izft15TOdQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,103,10,7,8pqp4YdvyYI,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,8yJ-Og6VVMQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,9-Artn1__zk,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,19,7,91CkV10VthM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,91CkV10VthM,4,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,91CkV10VthM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,9TR_UfEx5LE,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,9Yh4pwlOgNo,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,9_AcwuH-O0Y,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,9d0XgX-2JzA,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,9jYcvsELqAA,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,9us58Zi0S3Y,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,A1SWLo6HBRc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,AGzPtHnphZY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,AMofAQHHgbc,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,AZQ0k8Lwjuk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,AbfaiUj2SW0,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,29,7,AglVOv4Reh4,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,Ainx5wnqXVw,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,AlCdkudQD2I,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,B1-MEZRhYkQ,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,BMAHahYKAzM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,BQlrHcWxyTU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,BjzthaNF5DQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,4,7,BqtgTC8KWio,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,BqtgTC8KWio,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,Bs_QO7W4M7E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,Bs_QO7W4M7E,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,C33m56e6Xyg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,CCr-OJsmXUU,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,102,19,7,CI6N5-oJfFk,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,CS65LNMsKsg,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,CWy-mGJaB3A,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,Ck_7VRgp6Tk,2,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,Coao2BJDhFQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,Coao2BJDhFQ,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,9,7,Cp_SKVchpDM,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,101,2,7,D88Zd_OvaSs,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,4,7,DDcDtleiaGY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,DDcDtleiaGY,3,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,105,5,7,DDcDtleiaGY,1,0
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,DG43I8od_k8,1,1
20260903,UCiLmCoftZHWXSFuQlnEJSsQ,dhys8ycR5Iw,104,5,7,DMEJV_Idaj0,1,0
